(2.218,14304,26)
(2.21,50000,362)
(2.208,60696,507)
(2.21,50000,522)
(2.21,50000,588)
(2.21,50000,593)
(2.21,50000,667)
(2.21,50000,689)
(2.21,50000,615)
(2.21,50000,667)
(2.21,50000,755)
(2.21,25000,1755)
