(2.205,219,101)
(2.211,40527,15)
(2.21,74781,79)
(2.209,59473,121)
(2.21,50000,169)
(2.21,50000,209)
(2.21,50000,239)
(2.21,50000,246)
(2.21,50000,205)
(2.21,50000,205)
(2.21,50000,273)
(2.21,50000,286)
(2.21,50000,353)
(2.21,50000,253)
(2.21,50000,281)
(2.21,50000,233)
(2.21,50000,351)
(2.21,50000,262)
(2.21,50000,235)
(2.21,50000,240)
(2.21,50000,275)
(2.21,25000,1275)
