(2.22,18280,41)
(2.22,33707,34)
(2.221,31366,16)
(2.209,34869,8)
(2.209,33156,25)
(2.218,31205,13)
(2.216,34270,0)
(2.217,30329,21)
(2.215,26514,19)
(2.221,33957,13)
(2.226,21414,1011)
(2.252,933,2013)
