(,,2.192,42964,766,1484515342457,,)
(,,2.185,43124,767,1484515342458,,)
(,,2.203,42898,767,1484515342458,,)
(,,2.202,42793,767,1484515342458,,)
(,,2.199,43102,767,1484515342458,,)
(,,2.206,43108,767,1484515342458,,)
(,,2.194,43326,767,1484515342458,,)
(,,2.197,42911,767,1484515342458,,)
(,,2.218,43214,767,1484515342458,,)
(,,2.198,125124,277,1484515349776,,)
(,,2.195,125357,277,1484515349776,,)
(,,2.204,125195,277,1484515349776,,)
(,,2.198,125183,277,1484515349776,,)
(,,2.203,126078,277,1484515349776,,)
(,,2.208,124994,277,1484515349776,,)
(,,2.195,125986,277,1484515349776,,)
(,,2.195,125475,277,1484515349776,,)
(,,2.204,126546,277,1484515349776,,)
(,,2.196,210258,600,1484515356441,,)
(,,2.196,210746,600,1484515356441,,)
(,,2.2,210662,600,1484515356441,,)
(,,2.202,210848,600,1484515356441,,)
(,,2.202,212015,600,1484515356441,,)
(,,2.205,210775,600,1484515356441,,)
(,,2.194,211941,600,1484515356441,,)
(,,2.199,210790,600,1484515356441,,)
(,,2.203,211965,600,1484515356441,,)
(,,2.196,168499,457,1484515357325,,)
(,,2.199,168827,457,1484515357325,,)
(,,2.199,168832,457,1484515357325,,)
(,,2.202,169219,457,1484515357325,,)
(,,2.203,170079,457,1484515357325,,)
(,,2.204,168815,457,1484515357325,,)
(,,2.194,169834,457,1484515357325,,)
(,,2.199,169052,457,1484515357325,,)
(,,2.2,169951,457,1484515357325,,)
(,,2.193,89785,230,1484515365904,,)
(,,2.198,90000,230,1484515365904,,)
(,,2.195,90055,230,1484515365904,,)
(,,2.209,90368,230,1484515365904,,)
(,,2.202,90688,230,1484515365904,,)
(,,2.202,90239,231,1484515365905,,)
(,,2.193,90480,231,1484515365905,,)
(,,2.206,89767,231,1484515365905,,)
(,,2.2,90129,231,1484515365905,,)
(,,2.17,4755,218,1484515374927,,)
(,,2.184,4639,218,1484515374927,,)
(,,2.188,4744,218,1484515374927,,)
(,,2.213,4822,218,1484515374927,,)
(,,2.219,4846,218,1484515374927,,)
(,,2.21,4695,218,1484515374927,,)
(,,2.158,4847,218,1484515374927,,)
(,,2.194,4750,218,1484515374927,,)
(,,2.214,4785,218,1484515374927,,)
(,,2.231,3462,241,1484515384042,,)
(,,2.199,3451,241,1484515384042,,)
(,,2.197,3509,241,1484515384042,,)
(,,2.162,3461,241,1484515384042,,)
(,,2.197,3512,241,1484515384042,,)
(,,2.209,3491,241,1484515384042,,)
(,,2.181,3532,241,1484515384042,,)
(,,2.224,3484,241,1484515384042,,)
(,,2.182,3481,241,1484515384042,,)
(,,2.226,4709,277,1484515393062,,)
(,,2.202,4670,277,1484515393062,,)
(,,2.211,4672,277,1484515393062,,)
(,,2.141,4750,277,1484515393062,,)
(,,2.216,4793,277,1484515393062,,)
(,,2.188,4761,277,1484515393062,,)
(,,2.2,4719,277,1484515393062,,)
(,,2.212,4732,277,1484515393062,,)
(,,2.194,4650,277,1484515393062,,)
(,,2.211,5943,200,1484515401873,,)
(,,2.196,6120,200,1484515401873,,)
