(,,2.207,70601,1789,1484241222732,,)
(,,2.194,70606,1792,1484241222735,,)
(,,2.199,70437,1792,1484241222735,,)
(,,2.201,70445,1792,1484241222735,,)
(,,2.196,70391,1804,1484241222747,,)
(,,2.197,70938,1805,1484241222748,,)
(,,2.203,70170,1805,1484241222748,,)
(,,2.196,70511,1805,1484241222748,,)
(,,2.203,70378,1805,1484241222748,,)
(,,2.207,70601,8921,1484241229864,,)
(,,2.194,70606,8921,1484241229864,,)
(,,2.199,70437,8921,1484241229864,,)
(,,2.201,70445,8921,1484241229864,,)
(,,2.196,70391,8932,1484241229875,,)
(,,2.197,70938,8933,1484241229876,,)
(,,2.203,70170,8933,1484241229876,,)
(,,2.196,70511,8933,1484241229876,,)
(,,2.203,70378,8933,1484241229876,,)
(,,2.207,70601,9965,1484241230908,,)
(,,2.194,70606,9965,1484241230908,,)
(,,2.199,70437,9965,1484241230908,,)
(,,2.201,70445,9965,1484241230908,,)
(,,2.196,70391,9946,1484241230889,,)
(,,2.197,70938,9946,1484241230889,,)
(,,2.203,70170,9946,1484241230889,,)
(,,2.196,70511,9946,1484241230889,,)
(,,2.203,70378,9946,1484241230889,,)
(,,2.207,70601,10823,1484241231766,,)
(,,2.194,70606,10823,1484241231766,,)
(,,2.199,70437,10823,1484241231766,,)
(,,2.201,70445,10823,1484241231766,,)
(,,2.196,70391,10811,1484241231754,,)
(,,2.197,70938,10811,1484241231754,,)
(,,2.203,70170,10811,1484241231754,,)
(,,2.196,70511,10811,1484241231754,,)
(,,2.203,70378,10811,1484241231754,,)
(,,2.207,70601,11664,1484241232607,,)
(,,2.194,70606,11665,1484241232608,,)
(,,2.199,70437,11665,1484241232608,,)
(,,2.201,70445,11665,1484241232608,,)
(,,2.196,70391,11692,1484241232635,,)
(,,2.197,70938,11692,1484241232635,,)
(,,2.203,70170,11692,1484241232635,,)
(,,2.196,70511,11692,1484241232635,,)
(,,2.203,70378,11692,1484241232635,,)
(,,2.207,70601,12369,1484241233312,,)
(,,2.194,70606,12370,1484241233313,,)
(,,2.199,70437,12370,1484241233313,,)
(,,2.201,70445,12370,1484241233313,,)
(,,2.196,70391,12357,1484241233300,,)
